id,meterId,assetId,date,datetimeUTC,energy,invalid
112081567,2042,1713,2021-03-09 17:15:00,2021-03-10 00:15:00 UTC,22620,
112085633,2042,1713,2021-03-09 18:15:00,2021-03-10 01:15:00 UTC,540,
112141068,2042,1713,2021-03-10 07:15:00,2021-03-10 14:15:00 UTC,4380,
112145551,2042,1713,2021-03-10 08:15:00,2021-03-10 15:15:00 UTC,25080,
112149502,2042,1713,2021-03-10 09:15:00,2021-03-10 16:15:00 UTC,61200,
112153532,2042,1713,2021-03-10 10:15:00,2021-03-10 17:15:00 UTC,120480,
112157818,2042,1713,2021-03-10 11:15:00,2021-03-10 18:15:00 UTC,213480,
112161926,2042,1713,2021-03-10 12:15:00,2021-03-10 19:15:00 UTC,248400,
112165991,2042,1713,2021-03-10 13:15:00,2021-03-10 20:15:00 UTC,247080,
112170335,2042,1713,2021-03-10 14:15:00,2021-03-10 21:15:00 UTC,229080,
112174477,2042,1713,2021-03-10 15:15:00,2021-03-10 22:15:00 UTC,155880,
112178668,2042,1713,2021-03-10 16:15:00,2021-03-10 23:15:00 UTC,79860,
112182832,2042,1713,2021-03-10 17:15:00,2021-03-11 00:15:00 UTC,24600,
112186803,2042,1713,2021-03-10 18:15:00,2021-03-11 01:15:00 UTC,1020,
112226710,2042,1713,2021-03-11 07:15:00,2021-03-11 14:15:00 UTC,3960,
112231006,2042,1713,2021-03-11 08:15:00,2021-03-11 15:15:00 UTC,60780,
112235202,2042,1713,2021-03-11 09:15:00,2021-03-11 16:15:00 UTC,143640,
112045355,2042,1713,2021-03-09 07:30:00,2021-03-09 14:30:00 UTC,360,
112049332,2042,1713,2021-03-09 08:30:00,2021-03-09 15:30:00 UTC,12900,
112053280,2042,1713,2021-03-09 09:30:00,2021-03-09 16:30:00 UTC,21000,
112057386,2042,1713,2021-03-09 10:30:00,2021-03-09 17:30:00 UTC,76140,
112061477,2042,1713,2021-03-09 11:30:00,2021-03-09 18:30:00 UTC,259620,
112065382,2042,1713,2021-03-09 12:30:00,2021-03-09 19:30:00 UTC,237120,
112069541,2042,1713,2021-03-09 13:30:00,2021-03-09 20:30:00 UTC,242280,
112072827,2042,1713,2021-03-09 14:30:00,2021-03-09 21:30:00 UTC,200640,
112077640,2042,1713,2021-03-09 15:30:00,2021-03-09 22:30:00 UTC,132900,
112081564,2042,1713,2021-03-09 16:30:00,2021-03-09 23:30:00 UTC,71280,
112085630,2042,1713,2021-03-09 17:30:00,2021-03-10 00:30:00 UTC,12660,
112145548,2042,1713,2021-03-10 07:30:00,2021-03-10 14:30:00 UTC,2880,
112149499,2042,1713,2021-03-10 08:30:00,2021-03-10 15:30:00 UTC,26640,
112153529,2042,1713,2021-03-10 09:30:00,2021-03-10 16:30:00 UTC,69900,
112157815,2042,1713,2021-03-10 10:30:00,2021-03-10 17:30:00 UTC,164460,
112161923,2042,1713,2021-03-10 11:30:00,2021-03-10 18:30:00 UTC,215520,
112165988,2042,1713,2021-03-10 12:30:00,2021-03-10 19:30:00 UTC,252240,
112170332,2042,1713,2021-03-10 13:30:00,2021-03-10 20:30:00 UTC,237180,
112174474,2042,1713,2021-03-10 14:30:00,2021-03-10 21:30:00 UTC,204060,
112178665,2042,1713,2021-03-10 15:30:00,2021-03-10 22:30:00 UTC,112260,
112182829,2042,1713,2021-03-10 16:30:00,2021-03-10 23:30:00 UTC,78060,
112186800,2042,1713,2021-03-10 17:30:00,2021-03-11 00:30:00 UTC,13440,
112231003,2042,1713,2021-03-11 07:30:00,2021-03-11 14:30:00 UTC,8460,
112235199,2042,1713,2021-03-11 08:30:00,2021-03-11 15:30:00 UTC,83580,
112045356,2042,1713,2021-03-09 07:45:00,2021-03-09 14:45:00 UTC,3000,
112049333,2042,1713,2021-03-09 08:45:00,2021-03-09 15:45:00 UTC,12060,
112053281,2042,1713,2021-03-09 09:45:00,2021-03-09 16:45:00 UTC,24120,
112057387,2042,1713,2021-03-09 10:45:00,2021-03-09 17:45:00 UTC,118260,
