dailyWeatherId,datetime,datetimeUTC,temperature,windSpeed,windDegree,windDir,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,uvIndex,irradiance,id,zoneId,date,sunrise,sunset,mintemp,maxtemp,avgtemp,totalsnow,sunhour,uvIndex_1
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 01:00:00,2021-01-01 01:00:00 UTC,-6,12,221,SW,0,88,10,1011,33,-6,-8,-11,26,-11,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 02:00:00,2021-01-01 02:00:00 UTC,-6,12,240,WSW,0,86,10,1011,32,-6,-8,-11,26,-11,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 03:00:00,2021-01-01 03:00:00 UTC,-5,13,259,WSW,0,84,10,1011,32,-5,-8,-11,26,-11,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 04:00:00,2021-01-01 04:00:00 UTC,-6,12,262,W,0,84,10,1011,29,-6,-8,-10,25,-10,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 05:00:00,2021-01-01 05:00:00 UTC,-6,11,265,W,0,83,10,1012,26,-6,-8,-10,23,-10,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 06:00:00,2021-01-01 06:00:00 UTC,-6,10,268,W,0,83,10,1012,23,-6,-8,-10,21,-10,2,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 07:00:00,2021-01-01 07:00:00 UTC,-6,9,275,W,0,83,10,1012,21,-6,-9,-10,18,-10,2,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 08:00:00,2021-01-01 08:00:00 UTC,-6,7,281,WNW,0,83,10,1012,20,-6,-9,-10,15,-10,2,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 09:00:00,2021-01-01 09:00:00 UTC,-7,6,288,WNW,0,83,10,1012,18,-7,-9,-10,12,-10,2,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 10:00:00,2021-01-01 10:00:00 UTC,-6,5,216,SW,0,84,10,1012,14,-6,-9,-8,10,-8,2,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 11:00:00,2021-01-01 11:00:00 UTC,-6,4,145,SE,0,85,10,1012,10,-6,-8,-7,7,-7,2,1146.7196044921875,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 12:00:00,2021-01-01 12:00:00 UTC,-6,3,73,ENE,0,86,10,1012,5,-6,-8,-6,5,-6,2,1211.0072021484375,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 13:00:00,2021-01-01 13:00:00 UTC,-6,5,86,E,0,87,10,1012,16,-6,-8,-7,9,-7,2,1191.97314453125,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 14:00:00,2021-01-01 14:00:00 UTC,-6,7,99,E,0,88,10,1011,27,-6,-7,-9,12,-9,2,1087.1617431640625,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 15:00:00,2021-01-01 15:00:00 UTC,-6,9,112,ESE,0,89,10,1010,38,-6,-7,-10,16,-10,2,903.32525634765625,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 16:00:00,2021-01-01 16:00:00 UTC,-6,10,117,ESE,0,89,10,1009,39,-6,-8,-11,18,-11,2,652.95782470703125,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 17:00:00,2021-01-01 17:00:00 UTC,-7,10,122,ESE,0,89,10,1008,40,-7,-8,-11,21,-11,2,353.34246826171875,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 18:00:00,2021-01-01 18:00:00 UTC,-7,11,127,SE,0,90,10,1007,40,-7,-8,-12,23,-12,1,26.586498260498047,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 19:00:00,2021-01-01 19:00:00 UTC,-7,11,127,SE,0,89,10,1006,48,-7,-9,-12,23,-12,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 20:00:00,2021-01-01 20:00:00 UTC,-7,12,127,SE,0,89,10,1005,55,-7,-9,-13,24,-13,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 21:00:00,2021-01-01 21:00:00 UTC,-7,12,127,SE,0,88,10,1004,62,-7,-9,-13,24,-13,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 22:00:00,2021-01-01 22:00:00 UTC,-7,13,132,SE,0,88,10,1002,75,-7,-9,-13,26,-13,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
792afd31-6c02-4e37-bb08-d78b8a86c60f,2021-01-01 23:00:00,2021-01-01 23:00:00 UTC,-7,14,137,SE,0,88,10,1000,87,-7,-8,-12,28,-12,1,0,792afd31-6c02-4e37-bb08-d78b8a86c60f,120,2021-01-01,08:50:00,16:25:00,-7,-6,-6,0,7.8,2
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 00:00:00,2021-01-02 00:00:00 UTC,-6,14,142,SE,0,88,10,998,100,-6,-8,-12,30,-12,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 01:00:00,2021-01-02 01:00:00 UTC,-5,12,151,SSE,0,88,10,997,91,-5,-7,-10,25,-10,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 02:00:00,2021-01-02 02:00:00 UTC,-4,9,160,SSE,0,88,10,995,82,-4,-6,-8,19,-8,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 03:00:00,2021-01-02 03:00:00 UTC,-3,6,169,SSE,0,87,10,994,73,-3,-5,-6,14,-6,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 04:00:00,2021-01-02 04:00:00 UTC,-2,9,192,SSW,0,85,10,993,65,-2,-4,-5,18,-5,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 05:00:00,2021-01-02 05:00:00 UTC,-1,11,215,SW,0,82,10,993,57,-1,-4,-5,23,-5,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 06:00:00,2021-01-02 06:00:00 UTC,0,13,238,WSW,0,80,10,992,49,0,-4,-5,27,-5,2,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 07:00:00,2021-01-02 07:00:00 UTC,0,15,244,WSW,0,77,10,993,48,0,-4,-4,32,-4,2,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 08:00:00,2021-01-02 08:00:00 UTC,1,18,251,WSW,0,73,10,993,48,1,-4,-4,37,-4,2,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 09:00:00,2021-01-02 09:00:00 UTC,1,20,257,WSW,0,70,10,993,47,1,-4,-4,42,-4,2,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 10:00:00,2021-01-02 10:00:00 UTC,1,19,254,WSW,0,71,10,993,38,1,-4,-4,41,-4,2,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 11:00:00,2021-01-02 11:00:00 UTC,0,19,251,WSW,0,72,10,994,30,0,-4,-5,40,-5,2,1146.65185546875,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 12:00:00,2021-01-02 12:00:00 UTC,0,19,248,WSW,0,73,10,994,22,0,-4,-5,39,-5,2,1211.9052734375,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 13:00:00,2021-01-02 13:00:00 UTC,1,17,243,WSW,0,74,10,994,16,1,-4,-4,35,-4,2,1193.5777587890625,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 14:00:00,2021-01-02 14:00:00 UTC,1,15,238,WSW,0,75,10,993,10,1,-3,-3,31,-3,2,1089.35498046875,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 15:00:00,2021-01-02 15:00:00 UTC,1,13,233,SW,0,76,10,993,5,1,-3,-3,26,-3,2,905.96234130859375,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 16:00:00,2021-01-02 16:00:00 UTC,1,13,221,SW,0,76,10,993,19,1,-3,-3,26,-3,2,655.87054443359375,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 17:00:00,2021-01-02 17:00:00 UTC,0,13,208,SSW,0,76,10,993,33,0,-4,-4,26,-4,2,356.32757568359375,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 18:00:00,2021-01-02 18:00:00 UTC,-1,13,196,SSW,0,77,10,993,47,-1,-4,-5,26,-5,1,29.2887020111084,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 19:00:00,2021-01-02 19:00:00 UTC,-2,14,195,SSW,0,76,10,992,39,-1,-4,-5,28,-5,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 20:00:00,2021-01-02 20:00:00 UTC,-3,15,194,SSW,0,75,10,991,31,-2,-4,-5,30,-5,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 21:00:00,2021-01-02 21:00:00 UTC,-5,15,193,SSW,0,74,10,990,23,-3,-3,-5,32,-5,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 22:00:00,2021-01-02 22:00:00 UTC,-3,16,198,SSW,0,76,9,990,39,-2,-3,-4,33,-4,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
c3a93483-a357-4e24-8ce7-1f4579ab40b4,2021-01-02 23:00:00,2021-01-02 23:00:00 UTC,-1,16,203,SSW,0,77,8,989,54,-1,-3,-4,35,-4,1,0,c3a93483-a357-4e24-8ce7-1f4579ab40b4,120,2021-01-02,08:50:00,16:27:00,-6,1,0,0,7.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 00:00:00,2021-01-03 00:00:00 UTC,1,17,208,SSW,0.1,78,7,988,70,1,-3,-4,36,-4,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 01:00:00,2021-01-03 01:00:00 UTC,0,16,223,SW,0,78,8,989,57,0,-3,-4,34,-4,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 02:00:00,2021-01-03 02:00:00 UTC,0,15,238,WSW,0,78,9,989,44,0,-3,-5,33,-5,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 03:00:00,2021-01-03 03:00:00 UTC,0,15,253,WSW,0,78,10,989,31,0,-4,-5,31,-5,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 04:00:00,2021-01-03 04:00:00 UTC,0,15,272,W,0,81,10,989,38,0,-3,-5,31,-5,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 05:00:00,2021-01-03 05:00:00 UTC,0,15,290,WNW,0,84,10,990,45,0,-3,-5,31,-5,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 06:00:00,2021-01-03 06:00:00 UTC,0,16,309,NW,0,86,10,991,52,0,-2,-5,31,-5,2,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 07:00:00,2021-01-03 07:00:00 UTC,0,15,300,WNW,0,85,10,991,64,0,-3,-5,30,-5,2,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 08:00:00,2021-01-03 08:00:00 UTC,-1,15,291,WNW,0,84,10,992,76,-1,-3,-5,30,-5,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 09:00:00,2021-01-03 09:00:00 UTC,-1,14,282,WNW,0,83,10,993,88,-1,-3,-5,30,-5,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 10:00:00,2021-01-03 10:00:00 UTC,-1,18,279,W,0,79,10,993,61,-1,-4,-5,36,-5,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 11:00:00,2021-01-03 11:00:00 UTC,0,21,277,W,0,74,10,994,34,0,-4,-6,41,-6,2,1147.9420166015625,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 12:00:00,2021-01-03 12:00:00 UTC,0,24,275,W,0,70,10,995,6,0,-5,-6,46,-6,2,1213.18798828125,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 13:00:00,2021-01-03 13:00:00 UTC,0,24,272,W,0,69,10,995,5,0,-5,-5,45,-5,2,1194.57568359375,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 14:00:00,2021-01-03 14:00:00 UTC,1,24,269,W,0,67,10,995,4,1,-5,-5,44,-5,2,1089.992919921875,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 15:00:00,2021-01-03 15:00:00 UTC,1,23,266,W,0,66,10,996,4,1,-5,-5,44,-5,2,906.21612548828125,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 16:00:00,2021-01-03 16:00:00 UTC,0,22,263,W,0,66,10,997,17,0,-5,-5,42,-5,2,655.7373046875,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 17:00:00,2021-01-03 17:00:00 UTC,-1,20,260,W,0,67,10,998,31,-1,-6,-6,41,-6,2,355.83309936523438,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 18:00:00,2021-01-03 18:00:00 UTC,-1,19,257,WSW,0,67,10,999,45,-1,-7,-7,39,-7,1,28.441923141479492,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 19:00:00,2021-01-03 19:00:00 UTC,-2,20,260,W,0,66,10,1000,34,-2,-7,-7,41,-7,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 20:00:00,2021-01-03 20:00:00 UTC,-2,20,263,W,0,65,10,1001,24,-2,-8,-8,43,-8,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 21:00:00,2021-01-03 21:00:00 UTC,-2,21,267,W,0,64,10,1002,14,-2,-8,-8,45,-8,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 22:00:00,2021-01-03 22:00:00 UTC,-3,19,262,W,0,66,10,1002,20,-3,-8,-8,40,-8,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
42313e68-beb2-4adb-b686-cabd7c0cf964,2021-01-03 23:00:00,2021-01-03 23:00:00 UTC,-3,17,258,WSW,0,69,10,1001,27,-3,-8,-9,36,-9,1,0,42313e68-beb2-4adb-b686-cabd7c0cf964,120,2021-01-03,08:50:00,16:28:00,-2,1,0,0.1,6.8,1
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 00:00:00,2021-01-04 00:00:00 UTC,-4,15,254,WSW,0,71,10,1001,33,-4,-8,-9,32,-9,1,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 01:00:00,2021-01-04 01:00:00 UTC,-4,15,257,WSW,0,71,10,1002,33,-4,-8,-9,32,-9,1,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 02:00:00,2021-01-04 02:00:00 UTC,-4,15,260,W,0,72,10,1003,32,-4,-8,-9,32,-9,1,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 03:00:00,2021-01-04 03:00:00 UTC,-4,15,263,W,0,72,10,1004,31,-4,-8,-9,32,-9,1,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 04:00:00,2021-01-04 04:00:00 UTC,-5,15,253,WSW,0,73,10,1004,21,-5,-9,-10,31,-10,1,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 05:00:00,2021-01-04 05:00:00 UTC,-5,14,244,WSW,0,74,10,1005,10,-5,-9,-11,30,-11,1,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 06:00:00,2021-01-04 06:00:00 UTC,-6,14,235,SW,0,76,10,1005,0,-6,-10,-11,29,-11,2,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 07:00:00,2021-01-04 07:00:00 UTC,-6,13,234,SW,0,76,10,1006,1,-6,-10,-12,27,-12,2,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 08:00:00,2021-01-04 08:00:00 UTC,-6,12,233,SW,0,77,10,1006,3,-6,-10,-12,26,-12,2,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 09:00:00,2021-01-04 09:00:00 UTC,-7,12,232,SW,0,78,10,1006,4,-7,-10,-12,25,-12,2,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 10:00:00,2021-01-04 10:00:00 UTC,-6,11,224,SW,0,77,10,1006,26,-6,-10,-11,23,-11,2,0,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 11:00:00,2021-01-04 11:00:00 UTC,-6,10,217,SW,0,77,10,1006,47,-6,-9,-10,21,-10,1,1147.4769287109375,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 12:00:00,2021-01-04 12:00:00 UTC,-5,9,209,SSW,0,77,10,1006,69,-5,-9,-10,20,-10,1,1214.1158447265625,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
2b64d151-ede4-4cda-9785-863b4980f6e1,2021-01-04 13:00:00,2021-01-04 13:00:00 UTC,-5,9,184,S,0,77,10,1004,49,-5,-8,-9,19,-9,1,1197.1004638671875,2b64d151-ede4-4cda-9785-863b4980f6e1,120,2021-01-04,08:49:00,16:29:00,-7,-4,-6,0,6.8,2
